Tarih;Ömerli;Darlik;Elmali;Terkos;B.çekmece;Sazlidere;Alibey;Kazandere;Pabuçdere
3.09.2018;0;0;0;0;0;0;0;0;0
4.09.2018;0;0;0;0;0;0;0;0;0
5.09.2018;0;0;0;0;0;0;0;0;0
6.09.2018;13,58;1,23;0,58;0;1,2;0;0;0;0
7.09.2018;0;19,45;0;0;0;0;0;0;0
8.09.2018;0;0;0;0;0;12,77;0;0;0
9.09.2018;32;0;0;0;0;0;0;0;0
10.09.2018;0;4,44;0;0;0;0;0;2,23;3,22
11.09.2018;0;3,06;0;0;0;0;0;0;0
12.09.2018;19,78;6,22;0;0;3,6;0;0;3,36;1,77
13.09.2018;0;6,34;0;55;5,7;2,13;0;8,23;6,83
14.09.2018;6,5;7,8;7,4;14,5;60;70,4;7,6;51,07;58,8
15.09.2018;11,68;13,77;13,1;13,8;2,1;4,69;10,5;0,76;1,09
16.09.2018;0;0;0;0;0;2,13;0;0;0
17.09.2018;0;5,6;0;0;0;0;0;0;0
18.09.2018;0;0;0;0;0;0;0;0;0
19.09.2018;0;0;0;0;0;0;0;0;0
20.09.2018;0;0;0;0;0;0;0;0;0
21.09.2018;0;0;0;0;0;0;0;0;0
22.09.2018;0;0;0;0;0;0;0;0;0
23.09.2018;0;0;0;0;0;0;0;0;0
24.09.2018;0;0;0;0;0;0;0;0;0
25.09.2018;0;0;0;0;0;0;0;0;0
26.09.2018;5,05;3,5;2,1;1,8;1,1;2,16;1,5;1,45;1,6
27.09.2018;7,65;6,58;7,01;5,2;5,6;6,54;5,1;1,96;2,93
28.09.2018;2,13;0;0;0;0;0;0;2,41;2,31
29.09.2018;0;0;0;0;0;0;0;0;0
30.09.2018;0;0;0,4;16;1,24;1,2;0,6;12,6;22
1.10.2018;39,1;27;24;15;4;2,97;11;31;34,3
2.10.2018;4,05;3,7;0,5;0,64;0,13;0,43;0,13;10,06;11,09
3.10.2018;2,9;0;0;0;0;0;0;0;0
4.10.2018;0;0;0;0;0;0;0;0;0
5.10.2018;0;0;0;0;0;0;0;0;0
6.10.2018;0;0;0;0;0;0;0;0;0
7.10.2018;0;0;0;0;0;0;0;0;0
8.10.2018;0;0;0;0;0;0;0;0;0
9.10.2018;0;0;0;0;0;0;0;0;0
10.10.2018;0;0;0;0;0;0;0;0;0
11.10.2018;0,12;0,14;0,18;0,36;0,3;0,2;0,33;0,21;0,28
12.10.2018;2,2;2,5;1,46;66,5;13;11;1,99;7,41;8,71
13.10.2018;3,93;2,3;5,9;7,95;5,29;3,25;12,16;3;4
14.10.2018;0;0;0;0;0;0;0;0;0
15.10.2018;0;0;0;0;0;0;0;0;0
16.10.2018;0;0;0;0;0;0;0;0;0
17.10.2018;0;0;0;0;0;0;0;0;0
18.10.2018;6,15;0;0;0;1,47;0;0;0;0
19.10.2018;2,83;0;0;0;1,1;0;0;0;0
20.10.2018;0;0;0;0;0;0;0;0;0
21.10.2018;0;0;0;0;0;0;0;0;0
22.10.2018;10,33;0;0;2,29;0;3,82;1,96;0;0
23.10.2018;0;0;0;0;0;0;0;0;0
24.10.2018;0;0;0;0;0;0;0;0;0
25.10.2018;6,15;0;0,46;3,79;3,18;1,93;4,65;0,41;0,57
26.10.2018;4,18;0;0,42;0,63;1,08;7,23;0,39;0,4;0,29
27.10.2018;0;0;0;0;0;0;0;0;0
28.10.2018;0;0;0;0;0;0;0;0;0
29.10.2018;0;0;0;0;0;0;0;0;0
30.10.2018;0;0;0;0;0;0;0;0;0
31.10.2018;0;0;0;0;0;0;0;0;0
1.11.2018;0;0;0;0;0;0;0;0;0
2.11.2018;0;0;0;0;0;0;0;0;0
3.11.2018;0;0;0;0;0;0;0;0;0
4.11.2018;0;0;0;0;0;0;0;0;0
5.11.2018;0;0;0;0;0;0;0;0;0
6.11.2018;0;0;0;0;0;0;0;0;0
7.11.2018;0;0;0;0;0;0;0;0;0
8.11.2018;0;0;0;0;0;0;0;2,8;4,2
9.11.2018;0;0;0;0;0;0;0;0;2,97
10.11.2018;2,5;2,1;0;0;0;0;0;0;1,26
11.11.2018;0;0;0;0;0;0;0;0;0
12.11.2018;0;0;0;0;0;0;0;0;0
13.11.2018;0;0;0;0;0;0;0;0;0
14.11.2018;1,33;0;0;0;2,36;3,5;0;0;0
15.11.2018;0;0;0;6,67;1;1;0;0;0
16.11.2018;16;12,5;11;47;40,7;38;34,2;27;26,8
17.11.2018;17,9;15,42;14,89;1,12;0;2;9,4;0,62;0,5
18.11.2018;1,3;5;0,52;1,36;0,4;6;3,13;8;8,5
19.11.2018;1,4;1,2;1,5;1,86;5;5,7;3,82;30;30,1
20.11.2018;16,5;14;13;1,88;28,5;25,3;30,48;2,85;3,7
21.11.2018;0;0;0;0;0;0;0;0;0
22.11.2018;0;0;0,55;2,4;0,7;0,4;0;16,05;15,54
23.11.2018;0,03;0;0,49;28,8;1,6;3,54;7,52;0,11;0,13
24.11.2018;0;0;0;0;0;0;0;0;0
25.11.2018;0;0;0;0;0;0;0;0;0
26.11.2018;0;0;0;0;0;0;0;0;0
27.11.2018;0;0;0;1,12;2,6;2,6;15,5;0;0
28.11.2018;3,98;5;3,5;7,06;10,05;10,52;9,32;7,8;11,5
29.11.2018;24;22;16;17,18;38,51;39,41;26,96;18,5;20,5
30.11.2018;10,2;8,55;7,65;2,01;7,13;12,84;14,34;25;25
1.12.2018;9,6;8,4;7,6;2,13;4,8;7,1;12,97;3,74;4,17
2.12.2018;0;0;0;0;0;0;0;0;0
3.12.2018;0;0;0;0;0;0;0;0;0
4.12.2018;0;0;0;0;0;0;0;0;0
5.12.2018;5;4,85;0,45;2,26;0,78;1;3,8;0;0
6.12.2018;27,93;26,5;21,4;15,86;11,2;12,18;17,24;0;0
7.12.2018;2,5;2,1;2;6,02;0;2,7;2,94;0;0
8.12.2018;0;0;0;0;0;3;0;0;0
9.12.2018;0;0;0;0;0;0;0;0;0
10.12.2018;0;0;0,46;2,49;2,9;1,2;1,31;0;0
11.12.2018;31,7;29,1;30,2;41,16;29,4;37,6;42,91;31;31,5
12.12.2018;3;2,65;2,1;3;1,2;0,59;3,6;2,5;2,61
13.12.2018;3,18;2,98;0,45;7,44;6,17;6,51;3,53;2,55;2,75
14.12.2018;0;0;0;0;0;0;0;0;0
15.12.2018;0;0;0;0;0;0;0;0;0
16.12.2018;0;0;0;0;0;0;0;0;0
17.12.2018;0;0;0;0;0;0;0;0;0
18.12.2018;0;0;0;7,91;0,5;1,2;0;0;0
19.12.2018;18;16,45;14,5;30,84;12,35;31,03;50;27,8;29
20.12.2018;10,68;4,59;8,4;30,83;3,7;12,34;12,32;0;0
21.12.2018;0;0;0;0;0;0;0;0;0
22.12.2018;0;0;0;0;0;0;0;0;0
23.12.2018;0;0;0;0;0;0;0;0;0
24.12.2018;0;0;0;0;0;0;0;0;0
25.12.2018;19,63;20,42;12,35;11,21;20,33;20,28;16,19;19,85;21
26.12.2018;9,93;8,97;7,2;3;6,7;8,4;7,41;7,8;7,4
27.12.2018;0,8;0,94;0,41;2,76;0;8,42;1,92;0;0
28.12.2018;0;0;0;2,77;0;0;0;0;0
29.12.2018;0;0;0;2,63;0;0;0;0;0
30.12.2018;8,9;6,7;0,42;11,86;2,91;4,42;5,8;6,15;5,98
31.12.2018;4,95;2,5;0,4;0,62;0;0,35;0,65;0;0
1.01.2019;0;0;0;0;0;0;0;0;0
2.01.2019;0;0,92;0,41;3,27;1,1;1,8;5,2;0;0
3.01.2019;0;0;1,45;3,65;1,5;1,4;4,7;0;0
4.01.2019;17,14;17;15;39,52;30,14;28,93;43;24,5;24,65
5.01.2019;3,55;3,65;3,41;4;4,16;7,02;3,25;5,75;5,82
6.01.2019;9,58;0,89;0,4;13,08;7,27;11,13;11,17;0;0
7.01.2019;0;0;0;13,09;0;1,49;0;0;0
8.01.2019;0,8;0,89;0,4;1,88;0,65;0;4,31;0;0
9.01.2019;3;3;0,4;1,88;0;0,88;3,03;0;0
10.01.2019;0;0;0;0;0;0;0;0;0
11.01.2019;2;0,92;0,43;8,68;1,1;1,8;6,8;0;0
12.01.2019;21,23;18,94;18,41;18,88;21,18;19,52;21,35;0;0
13.01.2019;7,48;6,93;6,44;5,8;7,18;7,52;5,23;0;0
14.01.2019;0;0;0;0;0;0;0;0;0
15.01.2019;4,05;3,5;0,44;0,66;1,21;0,91;6;0;0
16.01.2019;9,38;0,91;0,41;1,8;1,33;5,09;4,72;0;0
17.01.2019;0;0;0;0;0;0;0;0;0
18.01.2019;0;0;0;0;0;4,25;0;0;0
19.01.2019;0;0;0;0;0;0;0;0;0
20.01.2019;0;0;0;0;2,1;0;1,2;0;0
21.01.2019;0;0,92;0,43;0,63;0,15;0;0,37;0;0
22.01.2019;0;0;0,39;3,54;0,5;1;0,75;0;0
23.01.2019;0;0;0;0,98;0,5;0;0;0;0
24.01.2019;1,4;1,2;1;1,12;4,2;1,2;1,02;0;0
25.01.2019;0,84;0,74;0,48;1,12;1,2;1,63;0,95;0;0
26.01.2019;0;0;0;0;0;0;0;0;0
27.01.2019;0;0,74;0,47;1,76;2,1;1,11;1,65;0;0
28.01.2019;2,03;0,73;0,44;1,13;1,1;1,53;1,17;0;0
29.01.2019;0;0;0;0;0;0;0;0;0
30.01.2019;0;0;0;0;0;0;0;0;0
31.01.2019;0;0;0;0;0;0;0;0;0
1.02.2019;5,45;5,82;5,41;5,8;6,26;7,55;9,57;5,47;3,84
2.02.2019;0;0;0;0;0;0;0;0;0
3.02.2019;0;0;0;0;0;0;0;0;0
4.02.2019;0;0;0;0;0;0;0;0;0
5.02.2019;0;0;0;0;0;0;0;0;0
6.02.2019;0;0;0;0;1,68;0;0;0;0
7.02.2019;1,53;1,02;1;5,68;5,96;3,33;2,75;18;22,03
8.02.2019;3,83;3,52;2,15;10,32;5,2;7,3;13,8;12,6;13,42
9.02.2019;1,43;1,27;1,15;1;1,6;1,3;12,4;6,5;6
10.02.2019;0;1;0,47;1;0;0;0;0;0
11.02.2019;0;0;0;0;0;0;0;0;0
12.02.2019;0;0;0;0;0;0;0;0;0
13.02.2019;5,01;4,9;5,11;11,44;12,05;10,37;15,5;7,1;7,2
14.02.2019;12,43;11,3;10,11;18,16;11,7;10,89;22,5;15;15,5
15.02.2019;0;0;0;2,1;1,2;1,5;1,3;0;0
16.02.2019;0;0;0;2,14;0;3,62;0;0;0
17.02.2019;0;0;0;1,63;1,75;1,27;0;0;0
18.02.2019;0;0;0;1,65;0,08;0;0;0;0
19.02.2019;0;0;0;0;0;0;0;0;0
20.02.2019;0;0;0;0;0;0;0;0;0
21.02.2019;0;0;0;0;0;0;0;0;0
22.02.2019;0;0;0;0;0;0;0;0;0
23.02.2019;3,98;4,1;5,41;14,99;8,54;10,07;8,9;21,4;22,7
24.02.2019;10,5;9,7;8,9;11,2;4,61;7,3;9,17;5,32;5,15
25.02.2019;11,95;10,1;9,8;14,34;4,4;16,5;16,7;8,7;8,9
26.02.2019;0;0;0;0;0;0;0;0;0
27.02.2019;1,53;1,4;0;1,2;1,7;0,8;0;0;0
28.02.2019;6,83;4,2;3,7;2,63;3,52;3;5,8;5,2;5,1
1.03.2019;0;0;0;0;0;0;0;0;0
2.03.2019;0;0;0;0;0;0;0;0;0
3.03.2019;0;0;0;0;0;0;0;0;0
4.03.2019;0;0;0;0;0;0;0;0;0
5.03.2019;0;0;0;0;0;0;0;0;0
6.03.2019;0;0;0;0;0;0;0;0;0
7.03.2019;2,7;2,65;4,2;4,67;2,3;7;3,58;0;0
8.03.2019;0;0;0;0;0;0;0;0;0
9.03.2019;0;0;0;0;0;0;0;0;0
10.03.2019;0;0;0;0;0;0;0;0;0
11.03.2019;0;0;0;0;0;0;0;0;0
12.03.2019;0;0;0;0;0;0;0;0;0
13.03.2019;15,38;16,91;15,99;43,88;31,17;28,25;45,4;34,29;34,99
14.03.2019;0;0;0;0;0;0;0;0;0
15.03.2019;0;0;0;0;0;0;0;0;0
16.03.2019;0;0;0;0;0;0;0;0;0
17.03.2019;0;0;0;0;0;0;0;0;0
18.03.2019;0;0;0;0;0;0;0;0;0
19.03.2019;0;0;0;0;0;0;0;0;0
20.03.2019;0;0;0;0;0;0;0;0;0
21.03.2019;0;0;0;0;0;0;0;0;0
22.03.2019;0;0;0;0;0;0;0;0;0
23.03.2019;0;0;0;0;0;0;0;0;0
24.03.2019;0;0;0;0;0;0;0;0;0
25.03.2019;0;0;0;0;0;0;0;0;0
26.03.2019;0;0;0;0;0;0;0;0;0
27.03.2019;0;0;0;0;0;0;0;0;0
28.03.2019;0;0;0;0;0;0;0;0;0
29.03.2019;0;0;0;0;0;0;0;0;0
30.03.2019;0;0;0;0;0;0;0;0;0
31.03.2019;0;0;0;0;0;0;0;0;0
1.04.2019;0;0;0;0;0;0;0;0;0
2.04.2019;0;0;0;0;0;0;0;0;0
3.04.2019;0;0;0;0;0;0;0;0;0
4.04.2019;0;0;0;0;0;0;0;0;0
5.04.2019;0;0;0;0;0;0;0;0;0
6.04.2019;0;0;0;0;0;0;0;0;0
7.04.2019;0;0;0;0;0;0;0;0;0
8.04.2019;0,63;0,93;0;1,91;2,2;1,05;2;0;0
9.04.2019;4,78;6,1;1,3;1,04;1,2;2,1;1,2;5,2;4,8
10.04.2019;7,75;6,8;1,98;1,15;1,25;2,77;2,7;0;0
11.04.2019;0,45;0,4;0,61;3;0,5;0,38;0,8;1,1;1,4
12.04.2019;1,53;1,65;1,72;2,19;2;1,9;1,85;5;2,1
13.04.2019;0,9;1,01;0,44;1,01;1,75;0,61;0,95;0,88;0,59
14.04.2019;5,33;5,15;4,8;8,01;15,5;15,6;9,87;12,3;9,7
15.04.2019;0,78;0,91;0,8;3,17;6,22;4,2;1,6;5,7;4,5
16.04.2019;0,83;0,89;0,4;0,78;0;0;0;0;0
17.04.2019;0;0;0;0;0;0;0;0;0
18.04.2019;0;0;0;0;0;0;0;0;0
19.04.2019;1,2;1,5;1,2;4,55;2,6;2,07;6,6;1,7;1,1
20.04.2019;1,35;0,89;0,4;1,14;0;2,21;0;0;0
21.04.2019;2,03;0;0;0;1,06;2,5;0;0;0
22.04.2019;0;0;0;0;0;0;0;0;0
23.04.2019;0;0;0;0;0;0;0;0;0
24.04.2019;0;0;0;0;0;0;0;0;0
25.04.2019;0;0;0;0;0;0;0;0;0
26.04.2019;0;0;0;0;0;0;0;0;0
27.04.2019;0;0;0;0;0;0;0;0;0
28.04.2019;0;0;0;0;0;0;0;0;0
29.04.2019;0;0;0;0;0;0;0;0;0
30.04.2019;0;0;0;0;0;0;0;0;0
1.05.2019;0;0;0;0;0;0;0;0;0
2.05.2019;0,45;0,89;0;0,64;0;0;0;0;0
3.05.2019;0,23;0,89;0,78;1,15;2,18;2,3;2,15;2;2,01
4.05.2019;0;0;0;0;0;0;0;0;0
5.05.2019;0;0;0;0;0;0;0;0;0
6.05.2019;0;0,91;0,42;0,65;1,9;0;2,4;0;0
7.05.2019;0;0,98;0,4;0,64;0;0;0;1,25;1,35
8.05.2019;13,45;6,6;6,75;18,33;22,56;4,28;21,6;3,7;5,6
9.05.2019;0;0;0;0;0;0;0;0;0
10.05.2019;0,87;0,99;0,39;1,65;0;1,2;1,2;0;0
11.05.2019;0;0;0;13,13;0;0;0;0;0
12.05.2019;0;0;0;1,06;2,08;4,03;0;0;0
13.05.2019;0;0;0;0;0;0;0;0;0
14.05.2019;0;0;0;0;0;0;0;0;0
15.05.2019;0;0;0;0;0;0;0;0;0
16.05.2019;0;1;0,4;0,64;0;0;0;0;0
17.05.2019;0;0;0;0;0;0;0;0;0
18.05.2019;3;2,88;0;1,68;1,01;0;0;1,4;2,2
19.05.2019;0;0;0;0;0;0;0;0;0
20.05.2019;0;0;0;0;0;0;0;0;0
21.05.2019;0;0;0;0;0;0;0;0;0
22.05.2019;0;0;0;0;0;0;0;0;0
23.05.2019;0;0;0;0;0;0;0;0;0
24.05.2019;13,78;11,2;9,8;3,17;7,3;11;4,3;1;1,1
25.05.2019;7,88;6,7;6,8;7,09;9,5;7,01;6,77;9,7;15,5
26.05.2019;2,9;2,1;0,97;0,65;2,9;0;0,9;0;0
27.05.2019;0;0;0;0;0;0;0;0;0
28.05.2019;0;0;0;0;0;0;0;0;0
29.05.2019;0;0;0;0;0;0;0;0;0
30.05.2019;0;0;0;0;0;0;0;7;6
31.05.2019;0;0;0;0;0;0;0;0;0
1.06.2019;0;0;0;0;0;0;0;0;0
2.06.2019;0;0;0;0;0;0;0;0;0
3.06.2019;0;0;0;0;0;0;0;0;0
4.06.2019;0;0;0;0;0;0;0;0;0
5.06.2019;0;0;0;0;0;0;0;0;0
6.06.2019;0;0;0;0;0;0;0;0;0
7.06.2019;0;0;0;0;0;0;0;0;0
8.06.2019;0;0;0;0;0;0;0;0;0
9.06.2019;0;0;0;0;0;0;0;0;0
10.06.2019;0;0;0;0;0;0;0;0;0
11.06.2019;0;0;0;0;0;0;0;0;0
12.06.2019;0;0;0;0;0;0;0;0;0
13.06.2019;2,03;2,1;1,7;0;0;0;0;0;0
14.06.2019;0;0;0;0;0;0;0;0;0
15.06.2019;0;0;0;0;0;0;0;0;0
16.06.2019;0;0;0;0;0;0;0;54,6;46,8
17.06.2019;0;0;0;0;0;0;0;0;0
18.06.2019;0;0;0;0;0;0;0;0;0
19.06.2019;3,18;2,9;0,51;6,81;2;3,18;1,38;0;0
20.06.2019;0,83;7,43;0,5;4,67;3;2;0,48;0;0
21.06.2019;0;0;0;0;0;0;0;0;0
22.06.2019;0;0;0;0;0;0;0;0;0
23.06.2019;0;0;0;0;0;0;0;0;0
24.06.2019;0;0;0;0;0;0;0;0;0
25.06.2019;0;0;0;0;0;0;0;0;0
26.06.2019;0;0;0;0;0;0;0;0;0
27.06.2019;0;0;0;0;0;0;0;0;0
28.06.2019;0;0;0;0;0;0;0;0;0
29.06.2019;2,03;0;0;0;0;0;0;0;0
30.06.2019;0;0;0;0;0;0;0;0;0
1.07.2019;0;0;0;0;0;0;0;0;0
2.07.2019;0;0;0;0;0;0;0;0;0
3.07.2019;0;0;0;0;0;0;0;0;0
4.07.2019;0;0;0;0;0;0;0;0;0
5.07.2019;0;0;0;0;0;0;0;0;0
6.07.2019;0;0;0;0;0;0;0;0;0
7.07.2019;0;0;0;0;0;0;0;0;0
8.07.2019;0;0;0;0;0;0;0;0;0
9.07.2019;0;0;0;0;0;0;0;0;0
10.07.2019;0;0;0;0;0;0;0;0;0
11.07.2019;2,98;7,48;0,5;0;1,5;0;6,3;9;8,75
12.07.2019;8,05;7,61;8,01;7,5;8,1;7,9;7;8,9;8,9
13.07.2019;0;0;0;0;0;0;0;0;0
14.07.2019;0;0;0;0;0;0;0;0;0
15.07.2019;9,88;7,73;0,46;4,15;4;3,5;3,5;4,5;1,94
16.07.2019;4,5;7,96;0,45;0;0;0;0;0;0
17.07.2019;0;0;0;0;0;0;0;0;0
18.07.2019;0;0;0;0;0;0;0;0;0
19.07.2019;0;0;0;0;0;0;0;0;0
20.07.2019;0;0;0;0;0;0;0;0;0
21.07.2019;0;0;0;0;0;0;0;0;0
22.07.2019;0;0;0;0;0;0;0;0;0
23.07.2019;0;0;0;0;0;0;0;0;0
24.07.2019;2;1;1;2,5;0;1;0;2,3;3,1
25.07.2019;0;0;0;0;0;0;0;16;14
26.07.2019;0;0;0;0;0;0;0;0;0
27.07.2019;0;0;0;0;0;0;0;0;0
28.07.2019;0;0;0;0;0;0;0;0;0
29.07.2019;0;0;0;0;0;0;0;0;0
30.07.2019;0;0;0;0;0;0;0;0;0
31.07.2019;0;0;0;0;0;0;0;0;0
1.08.2019;0;0;0;0;0;0;0;0;0
2.08.2019;0;0;0;0;0;0,06;0;0;0
3.08.2019;0;0;0;0;0;0;0;0;0
4.08.2019;0;0;0;0;0;0;0;0;0
5.08.2019;0;0;0;0;0;0;0;0;0
6.08.2019;0;0;0;0;0;0;0;0;0
7.08.2019;0;0;0;0;0;0;0;0;0
8.08.2019;0;0;0;0;0;0;0;0;0
9.08.2019;0;0;0;0;0;0;0;0;0
10.08.2019;0;0;0;0;0;0;0;0;0
11.08.2019;0;0;0;0;0;0;0;0;0
12.08.2019;0;0;0;0;0;0;0;0;0
13.08.2019;0;0;0;0;0;0;0;0;0
14.08.2019;0;0;0;0;0;0;0;0;0
15.08.2019;0;0;0;0;0;0;0;0;0
16.08.2019;0;0;0;0;1,2;0;0;0;0
17.08.2019;0;0;0;0;0;0;0;0;0
18.08.2019;34,93;10,45;1,5;1,61;2,32;5,67;6,5;3,1;4,9
19.08.2019;0;10,58;0,52;0;0;0;0;0;0
20.08.2019;0;0;0;0;0;0;0;0;0
21.08.2019;0;0;0;0;0;0;0;0;0
22.08.2019;20,08;10,53;11,5;0;0;0;0;0;0
23.08.2019;0;0;0;0;0;0;0;0;0
24.08.2019;0;0;0;0;0;0;0;0;0
25.08.2019;0;0;0;0;0;0;0;0;0
26.08.2019;0;0;0;0;0;0;0;0;0
27.08.2019;0;0;0;0;0;0;0;0;0
28.08.2019;0;0;0;0;0;0;0;0;0
29.08.2019;0;0;0;0;0;0;0;0;0
30.08.2019;0;0;0;0;0;0;0;0;0
31.08.2019;0;0;0;0;0;0;0;0;0
1.09.2019;0;0;0;0;0;0;0;0;0
2.09.2019;0;0;0;0;0;0;0;0;0
3.09.2019;0;0;0;0;0;0;0;0;0
4.09.2019;0;0;0;0;0;0;0;0;0
5.09.2019;0;0;0;0;0;0;0;0;0
6.09.2019;0;0;0;0;0;0;0;0;0
7.09.2019;0;0;0;0;0;0;0;0;0
8.09.2019;0;0;0;0;0;0;0;0;0
9.09.2019;0;0;0;0;4,8;0;0;0;0
10.09.2019;0;0;0;0;0;0;0;0;0
11.09.2019;0;0;0;0;0;0;0;0;0
12.09.2019;0;0;0;0;0;0;0;0;0
13.09.2019;0;0;0;0;0;0;0;0;0
14.09.2019;0;0;0;0;0;0;0;0;0
15.09.2019;0;0;0;0;0;0;0;0;0
16.09.2019;0;0;0;0;0;0;0;0;0
17.09.2019;0;0;0;0;0;0;0;0;0
18.09.2019;0;0;0;0;0;0;0;0;0
19.09.2019;0;0;0;0;0;0;0;0;0
20.09.2019;0;0;0;0;0;0;0;0;0
21.09.2019;24,5;24,7;17,2;21,2;11,45;13,5;15,2;9,15;8,1
22.09.2019;0;0;0;0;0;0;0;0;0
23.09.2019;0;0;0;0;0;0;0;0;0
24.09.2019;0;0;0;0;0;0;0;0;0
25.09.2019;1,2;0,65;1,15;11,75;3,4;2,7;1,95;18,3;17,2
26.09.2019;0;0;0;0;0;0;0;0;0
27.09.2019;0;0;0;0;0;0;0;0;0
28.09.2019;0;0;0;0;0;0;0;0;0
29.09.2019;0;0;0;0;0;0;0;0;0
30.09.2019;0;0;0;0;0;0;0;0;0
1.10.2019;0;0;0;0;0;0;0;0;0
2.10.2019;0;0;0;0;0;0;0;0;0
3.10.2019;0;0;0;0;0;0;0;0;0
4.10.2019;0;0;0;0;0;0;0;0;0
5.10.2019;15;3,3;0,55;0;9,6;0,7;0;28,8;28,1
6.10.2019;6,83;6,01;4,2;6,9;13;7,8;5,5;6,1;5,4
7.10.2019;0;3,4;0;0;0,8;0;0;0;0
8.10.2019;3,78;2,5;2,4;3,56;6,5;0;0;2,85;2,47
9.10.2019;10,98;27,41;8,45;8,1;9,5;8,8;7,58;14,1;14,7
10.10.2019;0;0;0;0;0;0;0;0;0
11.10.2019;0;0;0;0;0;0;0;0;0
12.10.2019;0;0;0;0;0;0;0;0;0
13.10.2019;0;0;0;0;0;0;0;0;0
14.10.2019;0;0;0;0;0;0;0;0;0
15.10.2019;0;0;0;0;0;0;0;0;0
16.10.2019;0;0;0;0;0;0;0;0;0
17.10.2019;0;0;0;0;0;0;0;0;0
18.10.2019;0;0;0;0;0;0;0;0;0
19.10.2019;0;0;0;0;0;0;0;0;0
20.10.2019;0;0;0;0;0;0;0;0;0
21.10.2019;0;0;0;0;0,06;0;0;0;0
22.10.2019;0;0;0;0;0;0;0;0;0
23.10.2019;0;0;0;0;0;0;0;0;0
24.10.2019;0;0;0;0;0;0;0;0;0
25.10.2019;0;0;0;0;0;0;0;0;0
26.10.2019;0;0;0;0;0,08;0;0;0;0
27.10.2019;0;0;0;0;0;0;0;0;0
28.10.2019;0;0;0;0;0;0;0;0;0
29.10.2019;0;0;0;0;0;0;0;0;0
30.10.2019;0;0;0;0;0;0;0;0;0
31.10.2019;0;0;0;0;0;0;0;2,4;2,7
1.11.2019;19,63;32,1;27,2;18,5;12,5;17,5;15,8;39,8;37
2.11.2019;4,28;10,93;6,25;14,7;7,2;11,2;5,24;16,8;14,54
3.11.2019;0;0;0;0;0;0;0;0;0
4.11.2019;0;0;0;0;0;0;0;0;0
5.11.2019;0;0;0;0;0;0;0;1;1
6.11.2019;0;0;0;0;0;0;0;0;0
7.11.2019;0;0;0;0;0;0;0;0;0
8.11.2019;0;0;0;0;0;0;0;0;0
9.11.2019;0;0;0;0;0;0;0;0;0
10.11.2019;0;0;0;0;0;0;0;0;0
11.11.2019;0;0;0;0;0;0;0;0;0
12.11.2019;0;0;0;0;0;0;0;0;0
13.11.2019;0;0;0;0;0;0;0;0;0
14.11.2019;0;0;0;0;0;0;0;0;0
15.11.2019;1,13;1,1;0,43;0;0,8;0;0;0,7;0,6
16.11.2019;1,35;1,73;0;0;0;0;0;0;0
17.11.2019;0;0;0;0;0;0;0;0;0
18.11.2019;0;0;0;0;0;0;0;0;0
19.11.2019;0;0;0;0;0;0;0;0;0
20.11.2019;0;0;0;0;0;0;0;0;0
21.11.2019;0;0;0;0;0;0;0;0;0
22.11.2019;0;0;0;0;0;0;0;0;0
23.11.2019;0;0;0,39;3,95;1,5;1,9;0;2,7;2,3
24.11.2019;1,73;2,7;2,1;0;0;0;0;15,4;11,4
25.11.2019;0;0;0;0;0;0;0;0;0
26.11.2019;1,5;1,64;1,7;1,48;2,1;1,4;0,6;42;35,1
27.11.2019;5,05;10,51;11;13,77;1,03;18,31;4,5;12;16,2
28.11.2019;0;0;0;0;0;0;0,41;0;0
29.11.2019;0;0;0;0;0;0,4;0;6,5;9,3
30.11.2019;2,33;6,51;7,1;8,32;3,9;9,2;6,5;1,2;2,4
1.12.2019;1,35;14,9;0,41;0,48;0,57;0,1;0,1;2,8;2,88
2.12.2019;1,4;20,7;0,37;7,18;0,4;2;3,72;1,2;1
3.12.2019;0;0;0;0;0;0;0;0;0
4.12.2019;13;14,2;12;12,49;4,3;5;5,99;21,6;17
5.12.2019;9,25;9,51;7,3;1,37;2,1;5,01;3,31;2,23;3,92
6.12.2019;1,1;2,34;1,3;1,11;0;0,5;0,91;0;0
7.12.2019;0;0;0;0;0;0;0;0;0
8.12.2019;4,21;0;0,34;0;0;0;0;0;0
9.12.2019;0;0;0,35;0;0;0;0;0;0
10.12.2019;0;0;0;0;0;0;0;0;0
11.12.2019;0;0;0;0;0;0;0;0;0
12.12.2019;0;0;0;0;1,2;0;4,04;0,8;0
13.12.2019;10,43;26;0;1,49;0;1,81;0;0;0
14.12.2019;5,45;6,18;0;0;0,7;0;0;0;0
15.12.2019;0;0;0;0;0;0;0;0;0
16.12.2019;4,48;6;1;1,6;1,6;2,21;4,57;1,1;1,21
17.12.2019;0;0;0;0;0;0;1;0;0
18.12.2019;0;0;0;0;0;0;0;0;0
19.12.2019;0;0;0;0;0;0;0;0;0
20.12.2019;0;0;0;0;0;0;0;0;0
21.12.2019;0;0;0;0;0;0;0;0;0
22.12.2019;0;0;0;0;0;0;0;0;0
23.12.2019;1,53;6;1;2,03;1,2;1,41;4,05;1,7;1,3
24.12.2019;1,53;6,18;2;2,5;4;2,62;7;1,9;1,9
25.12.2019;8,2;10,15;5;1;0,7;0,5;6,04;0,5;0,5
26.12.2019;3,37;2,3;1,2;0,4;0,4;0,3;0,6;1,5;1,5
